ts,flow_duration,Header_Length,Source IP,Destination IP,Source Port,Destination Port,Protocol Type,Protocol_name,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,urg_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,max_duration,min_duration,sum_duration,average_duration,std_duration,CoAP,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,MAC,Magnitue,Radius,Covariance,Variance,Weight,DS status,Fragments,Sequence number,Protocol Version,flow_idle_time,flow_active_time,label,subLabel,subLabelCat
1701497027.853984,2.4193460941314697,15440,172.16.63.128,172.16.65.128,55384,8888,6,TCP,64,11.573375164437492,11.573375164437492,0.0,0,0,0,1,1,0,0,0,0,4,0,10,26,1701497027.853984,1701497025.434638,47641916736.47392,1701497026.3026402,1.1487742652468442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11246,66,1514,661.5294117647059,643.3147722489913,1014,0.0039160251617431,17,808448,36.37387556378082,909.7844757894824,413853.8961937716,1.0,289,0,0,0,0,0.0039160251617431,2.4193460941314697,1,collection,find files
1701497027.854586,2.419947862625122,15506,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,11.983729256274655,11.983729256274655,0.0,0,0,0,0,1,0,0,0,0,4,0,10,27,1701497027.854586,1701497025.434638,49343413764.32851,1701497026.3561554,1.1637719109171758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11312,66,1514,628.4444444444445,639.8987960105899,66,0.0006017684936523,18,808448,35.45262880082222,904.9535558643908,409470.4691358025,1.0,324,0,0,0,0,0.0006017684936523,2.419947862625122,1,collection,find files
1701497027.856698,2.422060012817383,15572,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,12.386150566559856,12.386150566559856,0.0,0,0,0,0,1,0,0,0,0,4,0,10,28,1701497027.856698,1701497025.434638,51044910792.1852,1701497026.4061737,1.175487980528643,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11378,66,1514,598.8421052631579,635.3682117819054,66,0.0021121501922607,19,808448,34.60757446753985,898.5463422027116,403692.7645429362,1.0,361,0,0,0,0,0.0021121501922607,2.422060012817383,1,collection,find files
1701497027.932616,2.49797797203064,15790,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,12.410037377070898,12.410037377070898,0.0,0,0,0,1,1,0,0,0,0,4,0,11,29,1701497027.932616,1701497025.434638,52746407820.11782,1701497026.4554136,1.1874073606569568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1494,66,218,78.63157894736842,33.452575270728666,218,0.0010700225830078,19,808448,12.540460832630387,47.3090856441713,1119.0747922437672,1.0,361,0,0,0,0,0.0759179592132568,2.49797797203064,1,collection,find files
1701497027.93299,2.49835205078125,15952,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,12.808443065497276,12.808443065497276,0.0,0,0,0,1,1,0,0,0,0,4,0,12,30,1701497027.93299,1701497025.434638,54447904848.05081,1701497026.501588,1.1966493444818622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1656,66,218,82.8,37.32639816537352,162,1701497027.93299,0,808448,12.540460832630387,47.3090856441713,1119.0747922437672,1.0,361,0,0,0,0,0.0003740787506103,2.49835205078125,1,collection,find files
1701497027.934971,2.500333070755005,16170,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,13.198241620679465,13.198241620679465,0.0,0,0,0,1,1,0,0,0,0,4,0,13,31,1701497027.934971,1701497025.434638,56149401875.98579,1701497026.545024,1.2037234588760295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,350,66,218,116.66666666666669,71.65348716023682,218,0.0012919902801513,3,808448,15.275252316519468,101.33333333333334,5134.222222222223,1.0,9,0,0,0,0,0.0019810199737548,2.500333070755005,1,collection,find files
1701497027.935329,2.5006909370422363,16236,172.16.63.128,172.16.65.128,55384,8888,6,TCP,64,13.596242341012548,13.596242341012548,0.0,0,0,0,0,1,0,0,0,0,4,0,13,32,1701497027.935329,1701497025.434638,57850898903.92111,1701497026.585915,1.208930640968229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,416,66,218,104.0,65.81793068761733,66,0.0003578662872314,4,808448,14.422205101855956,93.08061022576076,4332.0,1.0,16,0,0,0,0,0.0003578662872314,2.5006909370422363,1,collection,find files
1701497027.93732,2.502681970596313,16398,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,13.984997059638609,13.984997059638609,0.0,0,0,0,1,1,0,0,0,0,4,0,14,33,1701497027.93732,1701497025.434638,59552395931.85843,1701497026.6245265,1.2126189701828434,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,710,66,218,101.42857142857144,57.982404086700896,162,0.0012331008911132,7,808448,14.242792663559449,81.99950223840958,3361.9591836734685,1.0,49,0,0,0,0,0.0019910335540771,2.502681970596313,1,collection,find files
1701497027.93766,2.5030219554901123,16464,172.16.63.128,172.16.65.128,55384,8888,6,TCP,64,14.382614551597452,14.382614551597452,0.0,0,0,0,0,1,0,0,0,0,4,0,14,34,1701497027.93766,1701497025.434638,61253892959.79609,1701497026.6610024,1.2149758536915791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,776,66,218,97.0,55.48873759602033,66,0.0003399848937988,8,808448,13.92838827718412,78.4729252672538,3079.0,1.0,64,0,0,0,0,0.0003399848937988,2.5030219554901123,1,collection,find files
1701497027.939484,2.50484585762024,16530,172.16.63.128,172.16.65.128,55384,8888,6,TCP,64,14.771368021484692,14.771368021484692,0.0,0,0,0,0,1,0,0,0,0,4,0,14,35,1701497027.939484,1701497025.434638,62955389987.73557,1701497026.695556,1.216245058742193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,974,66,218,88.54545454545455,49.29385659005248,66,0.0011699199676513,11,808448,13.307550829920173,69.71204053132658,2429.88429752066,1.0,121,0,0,0,0,0.0018239021301269,2.50484585762024,1,collection,find files
1701497027.941922,2.507283926010132,16596,172.16.63.128,172.16.65.128,55384,8888,6,TCP,64,15.155842386175152,15.155842386175152,0.0,0,0,0,0,1,0,0,0,0,4,0,14,36,1701497027.941922,1701497025.434638,64656887015.6775,1701497026.7283552,1.2166052121897768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1106,66,218,85.07692307692308,46.067611746985605,66,0.0016069412231445,13,808448,13.044303206911673,65.14944131872515,2122.224852071007,1.0,169,0,0,0,0,0.0024380683898925,2.507283926010132,1,collection,find files
1701497057.963619,32.52898097038269,16662,172.16.63.128,172.16.65.128,55384,8888,6,TCP,64,1.1989308867532342,1.1989308867532342,0.0,0,0,0,0,1,0,0,0,0,4,0,14,37,1701497057.963619,1701497025.434638,66358384073.64111,1701497027.5292592,5.081061141173498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,528,66,66,66.0,0.0,66,0.1219739913940429,8,808448,11.489125293076055,0.0,0.0,0.0,64,0,0,0,0,30.02169704437256,32.52898097038269,1,collection,find files
1701497057.965731,32.53109288215637,16728,172.16.63.128,172.16.65.128,55384,8888,6,TCP,64,1.2295928742664652,1.2295928742664652,0.0,0,0,0,0,1,0,0,0,0,4,0,14,38,1701497057.965731,1701497025.434638,68059881131.60684,1701497028.2901711,6.910299244411358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,594,66,66,66.0,0.0,66,0.0021119117736816,9,808448,11.489125293076055,0.0,0.0,0.0,81,0,0,0,0,0.0021119117736816,32.53109288215637,1,collection,find files
1701497057.966223,32.53158497810364,16794,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,1.2603136314322307,1.2603136314322307,0.0,0,0,0,0,1,0,0,0,0,4,0,14,39,1701497057.966223,1701497025.434638,69761378189.57306,1701497029.013977,8.2184767397892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,660,66,66,66.0,0.0,66,0.0004920959472656,10,808448,11.489125293076055,0.0,0.0,0.0,100,0,0,0,0,0.0004920959472656,32.53158497810364,1,collection,find files
1701497057.968335,32.53369688987732,16860,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,1.290969180113929,1.290969180113929,0.0,0,0,0,0,1,0,0,0,0,4,0,14,40,1701497057.968335,1701497025.434638,71462875247.5414,1701497029.7033665,9.24233497036717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,726,66,66,66.0,0.0,66,0.0021119117736816,11,808448,11.489125293076055,0.0,0.0,0.0,121,0,0,0,0,0.0021119117736816,32.53369688987732,1,collection,find files
1701497089.911331,64.47669291496277,16926,172.16.63.128,172.16.65.128,55384,8888,6,TCP,64,0.6669076538511672,0.6669076538511672,0.0,0,0,0,0,1,0,0,0,0,4,0,14,41,1701497089.911331,1701497025.434638,73164372337.45273,1701497031.103552,12.87540323320536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1198,66,76,66.55555555555556,2.290614236454256,66,0.0221600532531738,18,808448,11.53737886658452,3.2394177193585008,5.246913580246916,1.0,324,0,0,0,0,31.94299602508545,64.47669291496277,1,collection,find files
1701497089.913443,64.47880506515503,16992,172.16.63.128,172.16.65.128,55384,8888,6,TCP,64,0.6823947800449861,0.6823947800449861,0.0,0,0,0,0,1,0,0,0,0,4,0,14,42,1701497089.913443,1701497025.434638,74865869427.36617,1701497032.44014,15.454013165827012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1264,66,76,66.52631578947368,2.232968782694361,66,0.0021121501922607,19,808448,11.534844237307558,3.1578947368421058,4.986149584487541,1.0,361,0,0,0,0,0.0021121501922607,64.47880506515503,1,collection,find files
1701497089.913726,64.47908806800842,17058,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,0.6979006891744014,0.6979006891744014,0.0,0,0,0,0,1,0,0,0,0,4,0,14,43,1701497089.913726,1701497025.434638,76567366517.27989,1701497033.717331,17.472629580866666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1330,66,76,66.5,2.179449471770337,66,1701497089.913726,0,808448,11.534844237307558,3.1578947368421058,4.986149584487541,1.0,361,0,0,0,0,0.0002830028533935,64.47908806800842,1,collection,find files
1701497089.915838,64.4811999797821,17124,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,0.7133862275271423,0.7133862275271423,0.0,0,0,0,0,1,0,0,0,0,4,0,14,44,1701497089.915838,1701497025.434638,78268863607.19572,1701497034.9390376,19.12646092963138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,66,66,66,66.0,0.0,66,0.0021119117736816,1,808448,11.489125293076055,0.0,0.0,0.0,1,0,0,0,0,0.0021119117736816,64.4811999797821,1,collection,find files
1701497103.635288,78.20064997673035,17190,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,0.6010180224075564,0.6010180224075564,0.0,1,0,0,0,1,0,0,0,1,4,0,14,45,1701497103.635288,1701497025.434638,79970360710.83101,1701497036.4006598,21.361406905175595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1243,66,107,103.58333333333331,11.331801367047616,66,0.25689697265625,12,808448,14.393285471589406,16.02558717939672,128.40972222222223,1.0,144,0,0,0,0,13.719449996948242,78.20064997673035,1,collection,find files
1701497103.6374,78.20276188850403,17256,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,0.613789063721752,0.613789063721752,0.0,1,0,0,0,1,0,0,0,2,4,0,14,46,1701497103.6374,1701497025.434638,81671857814.46841,1701497037.8014252,23.216890570464344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1309,66,107,100.6923076923077,14.792849704058508,66,0.0021119117736816,13,808448,14.191004734852829,20.92024867762637,218.82840236686388,1.0,169,0,0,0,0,0.0021119117736816,78.20276188850403,1,collection,find files
1701497103.638339,78.20370101928711,17322,172.16.63.128,172.16.65.128,55384,8888,6,TCP,64,0.6265688114673154,0.6265688114673154,0.0,1,0,0,0,1,0,0,0,3,4,0,14,47,1701497103.638339,1701497025.434638,83373354918.10675,1701497039.1450355,24.792688334794565,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1375,66,107,98.21428571428572,16.82336203628994,66,0.000939130783081,14,808448,14.015297764534704,23.791826756433885,283.0255102040816,1.0,196,0,0,0,0,0.000939130783081,78.20370101928711,1,collection,find files
1701497103.640451,78.20581293106079,17388,172.16.63.128,172.16.65.128,55384,8888,6,TCP,64,0.6393386645577804,0.6393386645577804,0.0,1,0,0,0,1,0,0,0,4,4,0,14,48,1701497103.640451,1701497025.434638,85074852021.74721,1701497040.4349442,26.15173328476244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1441,66,107,96.06666666666666,18.130882187276185,66,0.0021119117736816,15,808448,13.861216877797322,25.64093948703475,328.7288888888889,1.0,225,0,0,0,0,0.0021119117736816,78.20581293106079,1,collection,find files
1701497103.641055,78.20641708374023,17454,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,0.6521204001123243,0.6521204001123243,0.0,0,0,0,0,1,0,0,0,4,4,0,14,49,1701497103.641055,1701497025.434638,86776349125.38826,1701497041.6742797,27.33680149677529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1507,66,107,94.1875,19.004008623182635,66,0.0006041526794433,16,808448,13.724977231310804,26.87572673436013,361.15234375,1.0,256,0,0,0,0,0.0006041526794433,78.20641708374023,1,collection,find files
1701497103.643167,78.20852899551392,17520,172.16.65.128,172.16.63.128,8888,55384,6,TCP,64,0.6648891197401596,0.6648891197401596,0.0,0,0,0,0,1,0,0,0,4,4,0,14,50,1701497103.643167,1701497025.434638,88477846229.03143,1701497042.8659892,28.37883507256075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1573,66,107,92.52941176470588,19.593269093533785,66,0.0021119117736816,17,808448,13.60363273281853,27.70906688330108,383.8961937716263,1.0,289,0,0,0,0,0.0021119117736816,78.20852899551392,1,collection,find files
1701532523.048619,30.68708300590515,3020,172.16.63.128,172.16.65.128,35754,8888,6,TCP,64,0.6191530161515778,0.6191530161515778,0.0,0,0,0,0,1,0,0,0,0,4,0,6,17,1701532523.048619,1701532492.361536,32329117390.907024,1701532494.2582643,6.79333754225833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1122,66,66,66.0,0.0,66,0.1251089572906494,17,808448,11.489125293076055,0.0,0.0,0.0,289,0,0,0,0,30.020575046539307,30.68708300590515,1,collection,advanced file search and stager
1701532523.050731,30.68919491767884,3086,172.16.63.128,172.16.65.128,35754,8888,6,TCP,64,0.6516951667728107,0.6516951667728107,0.0,0,0,0,0,1,0,0,0,0,4,0,6,18,1701532523.050731,1701532492.361536,34030649913.95776,1701532495.697888,9.122486198016029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1188,66,66,66.0,0.0,66,0.0021119117736816,18,808448,11.489125293076055,0.0,0.0,0.0,324,0,0,0,0,0.0021119117736816,30.68919491767884,1,collection,advanced file search and stager
1701532523.051052,30.689516067504883,3152,172.16.65.128,172.16.63.128,8888,35754,6,TCP,64,0.6842727644778839,0.6842727644778839,0.0,0,0,0,0,1,0,0,0,0,4,0,6,19,1701532523.051052,1701532492.361536,35732182437.008804,1701532497.0004191,10.639016980704035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1254,66,66,66.0,0.0,66,0.0003211498260498,19,808448,11.489125293076055,0.0,0.0,0.0,361,0,0,0,0,0.0003211498260498,30.689516067504883,1,collection,advanced file search and stager
1701532523.053164,30.691627979278564,3218,172.16.65.128,172.16.63.128,8888,35754,6,TCP,64,0.7168078544042462,0.7168078544042462,0.0,0,0,0,0,1,0,0,0,0,4,0,6,20,1701532523.053164,1701532492.361536,37433714960.061966,1701532498.184635,11.725759840902647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1320,66,66,66.0,0.0,66,1701532523.053164,0,808448,11.489125293076055,0.0,0.0,0.0,361,0,0,0,0,0.0021119117736816,30.691627979278564,1,collection,advanced file search and stager
1701532553.09642,60.73488402366638,3284,172.16.63.128,172.16.65.128,35754,8888,6,TCP,64,0.3786950509535452,0.3786950509535452,0.0,0,0,0,0,1,0,0,0,0,4,0,6,21,1701532553.09642,1701532492.361536,39135247513.15839,1701532500.5721035,16.02858821112683,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,516,66,82,73.71428571428571,6.942915931555924,66,0.1854009628295898,7,808448,12.1420167776433,9.81876587282262,48.204081632653065,1.0,49,0,0,0,0,30.043256044387817,60.73488402366638,1,collection,advanced file search and stager
1701532553.098532,60.73699593544006,3350,172.16.63.128,172.16.65.128,35754,8888,6,TCP,64,0.3951463128915796,0.3951463128915796,0.0,0,0,0,0,1,0,0,0,0,4,0,6,22,1701532553.098532,1701532492.361536,40836780066.25692,1701532502.760705,18.87803613708247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,582,66,82,72.75,6.977642868476432,66,0.0021119117736816,8,808448,12.062338081814818,9.867877177995275,48.6875,1.0,64,0,0,0,0,0.0021119117736816,60.73699593544006,1,collection,advanced file search and stager
1701532553.099007,60.737470865249634,3416,172.16.65.128,172.16.63.128,8888,35754,6,TCP,64,0.4116075240515737,0.4116075240515737,0.0,0,0,0,0,1,0,0,0,0,4,0,6,23,1701532553.099007,1701532492.361536,42538312619.35593,1701532504.7742372,20.962550230536205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,648,66,82,72.0,6.912147117775907,66,0.0004749298095703,9,808448,12.0,9.775252199076789,47.77777777777778,1.0,81,0,0,0,0,0.0004749298095703,60.737470865249634,1,collection,advanced file search and stager
1701532553.101119,60.739583015441895,3482,172.16.65.128,172.16.63.128,8888,35754,6,TCP,64,0.4280569393008508,0.4280569393008508,0.0,0,0,0,0,1,0,0,0,0,4,0,6,24,1701532553.101119,1701532492.361536,44239845172.45705,1701532506.6329634,22.55878975314041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,714,66,82,71.4,6.800000000000001,66,0.0021121501922607,10,808448,11.949895397031725,9.616652224137049,46.240000000000016,1.0,100,0,0,0,0,0.0021121501922607,60.739583015441895,1,collection,advanced file search and stager
1701532568.335126,75.97358989715576,3548,172.16.65.128,172.16.63.128,8888,35754,6,TCP,64,0.3553866552383462,0.3553866552383462,0.0,1,0,0,0,1,0,0,0,1,4,0,6,25,1701532568.335126,1701532492.361536,45941377740.792175,1701532508.9182286,25.0166795652534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,731,66,215,91.375,47.17503974561124,66,0.3705329895019531,8,808448,13.518505834595777,66.71558101373321,2225.484375,1.0,64,0,0,0,0,15.234006881713867,75.97358989715576,1,collection,advanced file search and stager
1701532568.337238,75.97570204734802,3614,172.16.65.128,172.16.63.128,8888,35754,6,TCP,64,0.3685388781606837,0.3685388781606837,0.0,1,0,0,0,1,0,0,0,2,4,0,6,26,1701532568.337238,1701532492.361536,47642910309.12941,1701532511.040336,26.92718360883077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,797,66,215,88.55555555555556,45.18630842562604,66,0.0021121501922607,9,808448,13.308309851784752,63.903090209094,2041.802469135803,1.0,81,0,0,0,0,0.0021121501922607,75.97570204734802,1,collection,advanced file search and stager
1701532568.337862,75.97632598876953,3680,172.16.63.128,172.16.65.128,35754,8888,6,TCP,64,0.381697846303948,0.381697846303948,0.0,1,0,0,0,1,0,0,0,3,4,0,6,27,1701532568.337862,1701532492.361536,49344442877.46727,1701532513.0161128,28.44950119529167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,863,66,215,86.3,43.39827185499441,66,0.0006239414215087,10,808448,13.137731919931994,61.37442464088767,1883.4100000000003,1.0,100,0,0,0,0,0.0006239414215087,75.97632598876953,1,collection,advanced file search and stager
1701532568.339974,75.97843790054321,3746,172.16.63.128,172.16.65.128,35754,8888,6,TCP,64,0.3948488654013972,0.3948488654013972,0.0,1,0,0,0,1,0,0,0,4,4,0,6,28,1701532568.339974,1701532492.361536,51045975445.80724,1701532514.8602414,29.68195563422301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,929,66,215,84.45454545454545,41.78813149548922,66,0.0021119117736816,11,808448,12.996503026164037,59.09734230715114,1746.2479338842977,1.0,121,0,0,0,0,0.0021119117736816,75.97843790054321,1,collection,advanced file search and stager
1701532568.340308,75.97877192497253,3812,172.16.65.128,172.16.63.128,8888,35754,6,TCP,64,0.4080087005171899,0.4080087005171899,0.0,0,0,0,0,1,0,0,0,4,4,0,6,29,1701532568.340308,1701532492.361536,52747508014.14755,1701532516.5854049,30.69013204331873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,995,66,215,82.91666666666667,40.332902890265096,66,0.0003340244293212,12,808448,12.877629181387906,57.0393382772899,1626.743055555554,1.0,144,0,0,0,0,0.0003340244293212,75.97877192497253,1,collection,advanced file search and stager
1701532568.34242,75.9808840751648,3878,172.16.65.128,172.16.63.128,8888,35754,6,TCP,64,0.4211585636242888,0.4211585636242888,0.0,0,0,0,0,1,0,0,0,4,4,0,6,30,1701532568.34242,1701532492.361536,54449040582.489975,1701532518.2028117,31.520572059434524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1061,66,215,81.61538461538461,39.01190836248389,66,0.0021121501922607,13,808448,12.776179758862554,55.171169900281086,1521.928994082841,1.0,169,0,0,0,0,0.0021121501922607,75.9808840751648,1,collection,advanced file search and stager
1701570990.856542,1.0240280628204346,11674,172.16.65.128,172.16.63.128,8888,54008,6,TCP,64,28.31953640032735,28.31953640032735,0.0,0,0,0,1,1,0,0,0,0,4,0,11,27,1701570990.856542,1701570989.832514,49345558707.41459,1701570989.910848,0.1839405918039662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,734,66,218,91.75,48.15794327003594,218,0.3509881496429443,8,808448,13.546217184144066,68.10561650847895,2319.1875,1.0,64,0,0,0,0,0.90535306930542,1.0240280628204346,1,discovery,scan wifi networks
1701570990.856916,1.0244019031524658,11836,172.16.65.128,172.16.63.128,8888,54008,6,TCP,64,29.28538096979207,29.28538096979207,0.0,0,0,0,1,1,0,0,0,0,4,0,12,28,1701570990.856916,1701570989.832514,51047129698.27151,1701570989.9423835,0.2480859476816549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,896,66,218,99.55555555555556,50.48676638731098,162,0.0003738403320312,9,808448,14.11067365901115,71.3990697452973,2548.913580246914,1.0,81,0,0,0,0,0.0003738403320312,1.0244019031524658,1,discovery,scan wifi networks
1701570990.858897,1.0263829231262207,12054,172.16.65.128,172.16.63.128,8888,54008,6,TCP,64,30.203152548152573,30.203152548152573,0.0,0,0,0,1,1,0,0,0,0,4,0,13,29,1701570990.858897,1701570989.832514,52748700689.1304,1701570989.9719484,0.2928887566441003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1114,66,218,111.4,59.6375720498412,218,0.0019810199737548,10,808448,14.926486525636232,84.34026321988804,3556.6400000000003,1.0,100,0,0,0,0,0.0019810199737548,1.0263829231262207,1,discovery,scan wifi networks
1701570990.859319,1.0268049240112305,12120,172.16.63.128,172.16.65.128,54008,8888,6,TCP,64,31.164634344556383,31.164634344556383,0.0,0,0,0,0,1,0,0,0,0,4,0,13,30,1701570990.859319,1701570989.832514,54450271679.98972,1701570989.9996789,0.3270185918894039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1180,66,218,107.27272727272728,58.34083383499059,66,0.0004220008850097,11,808448,14.64737022627115,82.50639844959885,3403.652892561983,1.0,121,0,0,0,0,0.0004220008850097,1.0268049240112305,1,discovery,scan wifi networks
